Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_51_772.jpg;0;0;1;0;126.1928;118.2632;0.0002374929;126.9252;1.60504E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_51_814.jpg;0;0;0;0;126.1928;118.2632;0.0002373918;126.9252;1.976319E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_51_863.jpg;0;0;0;0;126.1928;118.2632;0.0002372907;126.9252;2.347597E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_51_913.jpg;0;0;0;0;126.1928;118.2632;0.0002369872;126.9252;2.786482E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_51_964.jpg;0;0;0;0;126.1928;118.2632;0.0002366837;126.9252;3.225354E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_52_012.jpg;0;0;0;0;126.1928;118.2632;0.0002365826;126.9252;3.596633E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_52_055.jpg;0;0;0;0;126.1928;118.2632;0.0002363297;126.9252;3.849869E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_52_104.jpg;0;0;0;0;126.1928;118.2632;0.0002361274;126.9252;4.254948E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_52_150.jpg;0;0;0;0;126.1928;118.2632;0.0002359925;126.9252;4.525003E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_52_200.jpg;0;0;0;0;126.1928;118.2632;0.0002358576;126.9252;4.795051E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_52_248.jpg;0;0;0;0;126.1928;118.2632;0.0002356215;126.9252;5.098905E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img always on left & shorter - set 9 - new path\IMG\robocam_2020_12_16_01_32_52_288.jpg;0;0;0;0;126.1928;118.2632;0.0002354529;126.9252;5.267722E-06
