C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_244.jpg;0;0;1;0;96.8584;88.90331;358.7742;129.2971;0.9792773
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_284.jpg;0;0;0;0;96.85841;88.9033;358.7741;129.2971;0.9781958
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_328.jpg;0;0;0;0;96.85841;88.90328;358.7744;129.2968;0.9789277
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_374.jpg;0;0;0;0;96.85839;88.90331;358.7777;129.2964;0.9756143
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_415.jpg;0;0;0;0;96.85839;88.90331;358.7783;129.2962;0.975259
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_459.jpg;0;0;0;0;96.8584;88.90329;358.778;129.296;0.9759765
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_510.jpg;0;0;0;0;96.8584;88.90329;358.7787;129.2957;0.9765785
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_560.jpg;0;0;0;0;96.85846;88.90321;358.775;129.2955;0.9811702
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_603.jpg;0;0;0;0;96.85847;88.9032;358.775;129.2954;0.9810278
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_652.jpg;0;0;0;0;96.85842;88.90324;358.7789;129.295;0.9774091
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_693.jpg;0;0;0;0;96.85844;88.90321;358.7786;129.2948;0.9779238
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_734.jpg;0;0;0;0;96.85845;88.9032;358.7784;129.2947;0.9774495
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_775.jpg;0;0;0;0;96.85846;88.9032;358.7792;129.2945;0.9770437
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_818.jpg;0;0;0;0;96.85847;88.90318;358.7789;129.2943;0.9776517
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_859.jpg;0;0;0;0;96.85848;88.90316;358.7788;129.2942;0.9772837
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_901.jpg;0;0;0;0;96.85848;88.90316;358.7797;129.294;0.9769663
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_942.jpg;0;0;0;0;96.85849;88.90314;358.7795;129.2938;0.9776773
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_34_984.jpg;0;0;0;0;96.8585;88.90312;358.7795;129.2937;0.9773955
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_026.jpg;0;0;0;0;96.85851;88.90312;358.7804;129.2934;0.9771526
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_068.jpg;0;0;0;0;96.85851;88.9031;358.7803;129.2932;0.977946
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_109.jpg;0;0;0;0;96.85853;88.90308;358.7804;129.2931;0.977718
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_150.jpg;0;0;0;0;96.85858;88.90302;358.7776;129.293;0.9810574
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_192.jpg;0;0;0;0;96.85859;88.903;358.7779;129.2928;0.9811333
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_234.jpg;0;0;0;0;96.8586;88.90299;358.778;129.2927;0.9804293
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_276.jpg;0;0;0;0;96.8586;88.90298;358.7784;129.2924;0.9814944
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_319.jpg;0;0;0;0;96.85861;88.90296;358.7787;129.2922;0.9815493
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_360.jpg;0;0;0;0;96.85862;88.90295;358.7788;129.2921;0.9808412
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_401.jpg;0;0;0;0;96.85863;88.90294;358.7792;129.2918;0.9818566
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_443.jpg;0;0;0;0;96.85863;88.90292;358.7794;129.2917;0.9819158
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_35_483.jpg;0;0;0;0;96.85864;88.90291;358.7794;129.2916;0.9811565
