C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_41_983.jpg;0;0;1;0;99.66999;85.58897;0.0002359733;56.82556;-1.987288E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_028.jpg;0;0;0;0;99.66999;85.58897;0.0002359167;56.82556;-3.826192E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_072.jpg;0;0;0;0;99.66999;85.58897;0.0002359319;56.82556;-4.337589E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_116.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_156.jpg;0;0;0;0;99.66999;85.58897;0.000235871;56.82556;-2.291937E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_202.jpg;0;0;0;0;99.66999;85.58897;0.0002359319;56.82556;-4.337589E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_248.jpg;0;0;0;0;99.66999;85.58897;0.0002358862;56.82556;-2.803334E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_290.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_340.jpg;0;0;0;0;99.66999;85.58897;0.0002359167;56.82556;-3.826192E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_389.jpg;0;0;0;0;99.66999;85.58897;0.000235871;56.82556;-2.291937E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_435.jpg;0;0;0;0;99.66999;85.58897;0.0002359319;56.82556;-4.337589E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_481.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_526.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_569.jpg;0;0;0;0;99.66999;85.58897;0.0002359167;56.82556;-3.826192E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_611.jpg;0;0;0;0;99.66999;85.58897;0.0002358862;56.82556;-2.803334E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_656.jpg;0;0;0;0;99.66999;85.58897;0.0002358862;56.82556;-2.803334E-07
C:\D drive\Fall 2020\EC500\recordings\IMG\robocam_2020_12_13_22_15_42_699.jpg;0;0;0;0;99.66999;85.58897;0.0002359167;56.82556;-3.826192E-07
